SAIL_PERNO,column,old_value,new_value
C024055,EVENT_DT,,null
C024055,EVENT_CD,,null
C024054,EPS_CD,1,4
C024054,COST_CENTER,,CWF0170000
C024054,MAIL_ID,narsinghg15@gmail.com,NARSINGHG224@GMAIL.COM
C024054,LEAVE_RULES,D,null
C024054,DA_AMT,,null
C024054,EVENT_DT,,null
C024054,EVENT_CD,,null
C025389,COST_CENTER,,CHA0000000
C025389,VPF_AMT,20000,25000
C025389,LEAVE_RULES,D,null
C025389,DA_AMT,,null
C025389,EVENT_DT,,null
C025389,EVENT_CD,,null
C024058,EPS_CD,0,4
C024058,COST_CENTER,,CWE1300000
C024058,LEAVE_RULES,D,null
C024058,DA_AMT,,null
C024058,EVENT_DT,,null
C024058,EVENT_CD,,null
C024065,EPS_CD,1,4
C024065,COST_CENTER,,CWH0300000
C024065,VPF_AMT,10000,25000
C024065,LEAVE_RULES,D,null
C024065,DA_AMT,,null
C024065,EVENT_DT,,null
C024065,EVENT_CD,,null
C024071,COST_CENTER,,CWF0170000
C024071,EXEMP_CD,0,1
C024071,LEAVE_RULES,D,null
C024071,DA_AMT,,null
C024071,EVENT_DT,,null
C024071,EVENT_CD,,null
C024079,EPS_CD,1,4
C024079,LEAVE_RULES,D,null
C024079,DA_AMT,,null
C024079,EVENT_DT,,null
C024079,EVENT_CD,,null
C001379,EPS_CD,0,4
C001379,COST_CENTER,,CWF0170000
C001379,LEAVE_RULES,S,null
C001379,DA_AMT,,null
C001379,EVENT_DT,,null
C001379,EVENT_CD,,null
C021806,COST_CENTER,,CWC0300000
C021806,EXEMP_CD,0,1
C021806,LEAVE_RULES,D,null
C021806,DA_AMT,,null
C021806,EVENT_DT,,null
C021806,EVENT_CD,,null
C024084,EPS_CD,1,4
C024084,COST_CENTER,,CWF0170000
C024084,LEAVE_RULES,D,null
C024084,DA_AMT,,null
C024084,EVENT_DT,,null
C024084,EVENT_CD,,null
C001364,EPS_CD,0,4
C001364,COST_CENTER,,CGJ0000000
C001364,LEAVE_RULES,S,null
C001364,DA_AMT,,null
C001364,EVENT_DT,,null
C001364,EVENT_CD,,null
C024093,EPS_CD,1,4
C024093,COST_CENTER,,CWF0173010
C024093,VPF_AMT,1000,5000
C024093,LEAVE_RULES,D,null
C024093,DA_AMT,,null
C024093,EVENT_DT,,null
C024093,EVENT_CD,,null
C024091,DESIG,SR TECHNICIAN CUM OPERATI,SUPERVISOR/ELEC
C024091,COST_CENTER,,CWC0260030
C024091,VPF_AMT,5000,0
C024091,LEAVE_RULES,D,null
C024091,DA_AMT,,null
C024091,EVENT_DT,,null
C024091,EVENT_CD,,null
C024090,EPS_CD,0,4
C024090,LEAVE_RULES,D,null
C024090,DA_AMT,,null
C024090,EVENT_DT,,null
C024090,EVENT_CD,,null
C024094,GRADE,S10,S11
C024094,DESIG,SUPERVISOR(OPERATION),SUPERVISOR(O)
C024094,BASIC,83576,86083
C024094,EPS_CD,0,4
C024094,COST_CENTER,,CWZ1000000
C024094,LEAVE_RULES,D,null
C024094,DA_AMT,,null
C024094,EVENT_DT,,null
C024094,EVENT_CD,,null
C001357,COST_CENTER,,CGB0200000
C001357,DOJ_SAIL,15-Jun-1989,15-Jul-1989
C001357,LEAVE_RULES,S,null
C001357,PRAN_NO,,110136019428
C001357,DA_AMT,,null
C001357,EVENT_DT,,null
C001357,EVENT_CD,,null
C001360,EPS_CD,0,4
C001360,COST_CENTER,,CWD0860030
C001360,LEAVE_RULES,S,null
C001360,DA_AMT,,null
C001360,EVENT_DT,,null
C001360,EVENT_CD,,null
C027952,COST_CENTER,,CWC0300000
C027952,VPF_AMT,3000,3500
C027952,LEAVE_RULES,D,null
C027952,DA_AMT,,null
C027952,EVENT_DT,,null
C027952,EVENT_CD,,null
C026625,COST_CENTER,,CWJ0600000
C026625,VPF_AMT,20000,25000
C026625,LEAVE_RULES,D,null
C026625,DA_AMT,,null
C026625,EVENT_DT,,null
C026625,EVENT_CD,,null
C027957,COST_CENTER,,CWK0106060
C027957,VPF_AMT,16000,10000
C027957,LEAVE_RULES,D,null
C027957,DA_AMT,,null
C027957,EVENT_DT,,null
C027957,EVENT_CD,,null
C027958,VPF_AMT,5000,10000
C027958,LEAVE_RULES,D,null
C027958,DA_AMT,,null
C027958,EVENT_DT,,null
C027958,EVENT_CD,,null
C026632,COST_CENTER,,CWC0300000
C026632,VPF_AMT,16000,25000
C026632,LEAVE_RULES,D,null
C026632,DA_AMT,,null
C026632,EVENT_DT,,null
C026632,EVENT_CD,,null
C025308,EPS_CD,1,4
C025308,COST_CENTER,,CWD0970000
C025308,LEAVE_RULES,D,null
C025308,DA_AMT,,null
C025308,EVENT_DT,,null
C025308,EVENT_CD,,null
C025315,COST_CENTER,,CWB0105000
C025315,VPF_AMT,15000,20000
C025315,LEAVE_RULES,D,null
C025315,DA_AMT,,null
C025315,EVENT_DT,,null
C025315,EVENT_CD,,null
C026640,GRADE,S5,S6
C026640,BASIC,47640,53590
C026640,SPL_PAY,0,1720
C026640,STG_INCR,5927,0
C026640,COST_CENTER,,CWB0160020
C026640,LEAVE_RULES,D,null
C026640,DA_AMT,,null
C026640,EVENT_DT,,null
C026640,EVENT_CD,,null
C025313,EPS_CD,0,4
C025313,COST_CENTER,,CWZ2700000
C025313,MAIL_ID,,Rakeshsrivastava1966@gmail.com
C025313,LEAVE_RULES,D,null
C025313,DA_AMT,,null
C025313,EVENT_DT,,null
C025313,EVENT_CD,,null
C027972,COST_CENTER,,CWK0106060
C027972,VPF_AMT,2000,5000
C027972,LEAVE_RULES,D,null
C027972,DA_AMT,,null
C027972,EVENT_DT,,null
C027972,EVENT_CD,,null
C025320,EPS_CD,0,4
C025320,COST_CENTER,,CGM0000000
C025320,LEAVE_RULES,S,null
C025320,DA_AMT,,null
C025320,EVENT_DT,,null
C025320,EVENT_CD,,null
C027983,COST_CENTER,,CWC0300000
C027983,VPF_AMT,1000,5000
C027983,LEAVE_RULES,D,null
C027983,DA_AMT,,null
C027983,EVENT_DT,,null
C027983,EVENT_CD,,null
C026665,EPS_CD,1,4
C026665,LEAVE_RULES,D,null
C026665,DA_AMT,,null
C026665,EVENT_DT,,null
C026665,EVENT_CD,,null
C024006,EPS_CD,0,4
C024006,COST_CENTER,,CWF0173010
C024006,LEAVE_RULES,D,null
C024006,DA_AMT,,null
C024006,EVENT_DT,,null
C024006,EVENT_CD,,null
C026663,COST_CENTER,,CWE1300000
C026663,VPF_AMT,5000,6000
C026663,LEAVE_RULES,D,null
C026663,DA_AMT,,null
C026663,EVENT_DT,,null
C026663,EVENT_CD,,null
C024004,EPS_CD,1,4
C024004,COST_CENTER,,CWL0101000
C024004,LEAVE_RULES,D,null
C024004,DA_AMT,,null
C024004,EVENT_DT,,null
C024004,EVENT_CD,,null
C025344,EPS_CD,1,4
C025344,COST_CENTER,,CWB0100000
C025344,VPF_AMT,20000,25000
C025344,LEAVE_RULES,D,null
C025344,DA_AMT,,null
C025344,EVENT_DT,,null
C025344,EVENT_CD,,null
C025346,EPS_CD,1,4
C025346,LEAVE_RULES,D,null
C025346,DA_AMT,,null
C025346,EVENT_DT,,null
C025346,EVENT_CD,,null
C024014,EPS_CD,1,4
C024014,COST_CENTER,,CWF0173010
C024014,LEAVE_RULES,D,null
C024014,DA_AMT,,null
C024014,EVENT_DT,,null
C024014,EVENT_CD,,null
C024019,EPS_CD,1,4
C024019,LEAVE_RULES,S,null
C024019,DA_AMT,,null
C024019,EVENT_DT,,null
C024019,EVENT_CD,,null
C024018,COST_CENTER,,CWK1301000
C024018,VPF_AMT,1000,15000
C024018,LEAVE_RULES,S,null
C024018,DA_AMT,,null
C024018,EVENT_DT,,null
C024018,EVENT_CD,,null
C024022,EPS_CD,0,4
C024022,LEAVE_RULES,D,null
C024022,DA_AMT,,null
C024022,EVENT_DT,,null
C024022,EVENT_CD,,null
C025358,EPS_CD,1,4
C025358,COST_CENTER,,CWD0970000
C025358,LEAVE_RULES,D,null
C025358,DA_AMT,,null
C025358,EVENT_DT,,null
C025358,EVENT_CD,,null
C024025,EPS_CD,0,4
C024025,COST_CENTER,,CWF0173010
C024025,LEAVE_RULES,D,null
C024025,DA_AMT,,null
C024025,EVENT_DT,,null
C024025,EVENT_CD,,null
C025356,VPF_AMT,8000,10000
C025356,LEAVE_RULES,D,null
C025356,DA_AMT,,null
C025356,EVENT_DT,,null
C025356,EVENT_CD,,null
C024029,EPS_CD,0,4
C024029,LEAVE_RULES,S,null
C024029,DA_AMT,,null
C024029,EVENT_DT,,null
C024029,EVENT_CD,,null
C024034,EPS_CD,1,4
C024034,COST_CENTER,,CWF0173010
C024034,LEAVE_RULES,S,null
C024034,DA_AMT,,null
C024034,EVENT_DT,,null
C024034,EVENT_CD,,null
C024039,EPS_CD,1,4
C024039,COST_CENTER,,CWF0173010
C024039,LEAVE_RULES,D,null
C024039,DA_AMT,,null
C024039,EVENT_DT,,null
C024039,EVENT_CD,,null
C032590,COST_CENTER,,CWI1801000
C032590,VPF_AMT,0,20000
C032590,LEAVE_RULES,D,null
C032590,DA_AMT,,null
C032590,EVENT_DT,,null
C032590,EVENT_CD,,null
C026718,COST_CENTER,,CWC0300000
C026718,VPF_AMT,19000,25000
C026718,LEAVE_RULES,D,null
C026718,DA_AMT,,null
C026718,EVENT_DT,,null
C026718,EVENT_CD,,null
C019550,EXEMP_CD,0,1
C019550,LEAVE_RULES,D,null
C019550,DA_AMT,,null
C019550,EVENT_DT,,null
C019550,EVENT_CD,,null
C026733,EPS_CD,1,4
C026733,COST_CENTER,,CWZ1000000
C026733,LEAVE_RULES,D,null
C026733,DA_AMT,,null
C026733,EVENT_DT,,null
C026733,EVENT_CD,,null
A000726,COST_CENTER,,CGA0000000
A000726,LEAVE_RULES,D,null
A000726,PRAN_NO,,110136010518
A000726,DA_AMT,,null
A000726,EVENT_DT,,null
A000726,EVENT_CD,,null
C001405,EPS_CD,0,4
C001405,LEAVE_RULES,S,null
C001405,DA_AMT,,null
C001405,EVENT_DT,,null
C001405,EVENT_CD,,null
E000993,COST_CENTER,,CWA1000000
E000993,LEAVE_RULES,S,null
E000993,PRAN_NO,,110182488157
E000993,DA_AMT,,null
E000993,EVENT_DT,,null
E000993,EVENT_CD,,null
C032578,BANK_ACNO,585710110000213,1149245093
C032578,IFSC_CD,BKID0005857,KKBK0005786
C032578,LEAVE_RULES,D,null
C032578,DA_AMT,,null
C032578,EVENT_DT,,null
C032578,EVENT_CD,,null
C026588,BANK_ACNO,10446851520,1123200101327
C026588,IFSC_CD,SBIN0006651,IBKL063JS78
C026588,LEAVE_RULES,D,null
C026588,DA_AMT,,null
C026588,EVENT_DT,,null
C026588,EVENT_CD,,null
C001288,EPS_CD,1,4
C001288,COST_CENTER,,CWZ2100000
C001288,LEAVE_RULES,S,null
C001288,DA_AMT,,null
C001288,EVENT_DT,,null
C001288,EVENT_CD,,null
C026594,COST_CENTER,,CWG1200000
C026594,VPF_AMT,22000,25000
C026594,LEAVE_RULES,D,null
C026594,DA_AMT,,null
C026594,EVENT_DT,,null
C026594,EVENT_CD,,null
C025263,EPS_CD,1,4
C025263,COST_CENTER,,CTA0600000
C025263,LEAVE_RULES,S,null
C025263,DA_AMT,,null
C025263,EVENT_DT,,null
C025263,EVENT_CD,,null
C025281,DESIG,SUPERVISOR(O),SUPERVISOR(OPERATION)
C025281,EPS_CD,1,4
C025281,COST_CENTER,,CWD0970000
C025281,VPF_AMT,2000,7000
C025281,LEAVE_RULES,D,null
C025281,DA_AMT,,null
C025281,EVENT_DT,,null
C025281,EVENT_CD,,null
C025289,COST_CENTER,,CWD0970000
C025289,VPF_AMT,10000,15000
C025289,LEAVE_RULES,D,null
C025289,DA_AMT,,null
C025289,EVENT_DT,,null
C025289,EVENT_CD,,null
C025299,EPS_CD,1,4
C025299,COST_CENTER,,CWD0970000
C025299,LEAVE_RULES,D,null
C025299,DA_AMT,,null
C025299,EVENT_DT,,null
C025299,EVENT_CD,,null
C021704,EXEMP_CD,0,1
C021704,LEAVE_RULES,D,null
C021704,DA_AMT,,null
C021704,EVENT_DT,,null
C021704,EVENT_CD,,null
C003871,EPS_CD,1,4
C003871,COST_CENTER,,CHA0000000
C003871,LEAVE_RULES,S,null
C003871,DA_AMT,,null
C003871,EVENT_DT,,null
C003871,EVENT_CD,,null
C027831,COST_CENTER,,CWJ0600000
C027831,VPF_AMT,15000,20000
C027831,LEAVE_RULES,D,null
C027831,DA_AMT,,null
C027831,EVENT_DT,,null
C027831,EVENT_CD,,null
H000375,COST_CENTER,,CGM0000000
H000375,LEAVE_RULES,S,null
H000375,PRAN_NO,,110113213847
H000375,DA_AMT,,null
H000375,EVENT_DT,,null
H000375,EVENT_CD,,null
H000364,LEAVE_RULES,S,null
H000364,PRAN_NO,,110153300189
H000364,DA_AMT,,null
H000364,EVENT_DT,,null
H000364,EVENT_CD,,null
H000365,COST_CENTER,,HGUNFAFA00
H000365,DOJ_UNIT,09-Jun-2001,16-Aug-2021
H000365,LEAVE_RULES,S,null
H000365,PRAN_NO,,110183260153
H000365,DA_AMT,,null
H000365,EVENT_DT,,null
H000365,EVENT_CD,,null
C026525,COST_CENTER,,CWD0970000
C026525,VPF_AMT,5000,10000
C026525,LEAVE_RULES,D,null
C026525,DA_AMT,,null
C026525,EVENT_DT,,null
C026525,EVENT_CD,,null
C027852,COST_CENTER,,CWC0260020
C027852,VPF_AMT,10000,12000
C027852,LEAVE_RULES,D,null
C027852,DA_AMT,,null
C027852,EVENT_DT,,null
C027852,EVENT_CD,,null
C025206,EPS_CD,1,4
C025206,COST_CENTER,,CWF0102000
C025206,LEAVE_RULES,S,null
C025206,DA_AMT,,null
C025206,EVENT_DT,,null
C025206,EVENT_CD,,null
C026540,COST_CENTER,,CWJ0600000
C026540,VPF_AMT,21000,25000
C026540,LEAVE_RULES,D,null
C026540,DA_AMT,,null
C026540,EVENT_DT,,null
C026540,EVENT_CD,,null
C026556,EPS_CD,0,4
C026556,COST_CENTER,,CWJ0600000
C026556,LEAVE_RULES,D,null
C026556,DA_AMT,,null
C026556,EVENT_DT,,null
C026556,EVENT_CD,,null
C026559,EPS_CD,0,4
C026559,COST_CENTER,,CWJ0600000
C026559,LEAVE_RULES,D,null
C026559,DA_AMT,,null
C026559,EVENT_DT,,null
C026559,EVENT_CD,,null
C025234,EPS_CD,1,4
C025234,COST_CENTER,,CHA0000000
C025234,LEAVE_RULES,S,null
C025234,DA_AMT,,null
C025234,EVENT_DT,,null
C025234,EVENT_CD,,null
C027899,COST_CENTER,,CWK1301000
C027899,VPF_AMT,11000,15000
C027899,LEAVE_RULES,D,null
C027899,DA_AMT,,null
C027899,EVENT_DT,,null
C027899,EVENT_CD,,null
C026563,DESIG,SR TECH/OPTV,SR TECHNICIAN CUM OPERATI
C026563,COST_CENTER,,CWJ0600000
C026563,VPF_AMT,35000,0
C026563,LEAVE_RULES,D,null
C026563,DA_AMT,,null
C026563,EVENT_DT,,null
C026563,EVENT_CD,,null
C025241,EPS_CD,1,4
C025241,LEAVE_RULES,D,null
C025241,DA_AMT,,null
C025241,EVENT_DT,,null
C025241,EVENT_CD,,null
C026579,EPS_CD,1,4
C026579,COST_CENTER,,CGA0000000
C026579,LEAVE_RULES,D,null
C026579,DA_AMT,,null
C026579,EVENT_DT,,null
C026579,EVENT_CD,,null
C001297,EPS_CD,0,4
C001297,COST_CENTER,,CWZ0500000
C001297,LEAVE_RULES,S,null
C001297,DA_AMT,,null
C001297,EVENT_DT,,null
C001297,EVENT_CD,,null
C026576,COST_CENTER,,CHA0000000
C026576,VPF_AMT,15000,20000
C026576,LEAVE_RULES,D,null
C026576,DA_AMT,,null
C026576,EVENT_DT,,null
C026576,EVENT_CD,,null
C031143,COST_CENTER,,CWZ1000000
C031143,VPF_AMT,3000,3500
C031143,LEAVE_RULES,D,null
C031143,DA_AMT,,null
C031143,EVENT_DT,,null
C031143,EVENT_CD,,null
C027913,COST_CENTER,,CWG1200000
C027913,LEAVE_RULES,D,null
C027913,DA_AMT,,null
C027913,EVENT_DT,,null
C027913,EVENT_CD,,null
C031173,COST_CENTER,,CGN0100000
C031173,VPF_AMT,15000,20000
C031173,LEAVE_RULES,D,null
C031173,DA_AMT,,null
C031173,EVENT_DT,,null
C031173,EVENT_CD,,null
H000448,COST_CENTER,,HG01000008
H000448,LEAVE_RULES,S,null
H000448,PRAN_NO,,110175866324
H000448,DA_AMT,,null
H000448,EVENT_DT,,null
H000448,EVENT_CD,,null
C019429,EPS_CD,0,4
C019429,COST_CENTER,,CWZ2100000
C019429,LEAVE_RULES,D,null
C019429,DA_AMT,,null
C019429,EVENT_DT,,null
C019429,EVENT_CD,,null
H000438,COST_CENTER,,CGN0000000
H000438,LEAVE_RULES,S,null
H000438,PRAN_NO,,110155945767
H000438,DA_AMT,,null
H000438,EVENT_DT,,null
H000438,EVENT_CD,,null
C019421,EXEMP_CD,0,1
C019421,LEAVE_RULES,D,null
C019421,DA_AMT,,null
C019421,EVENT_DT,,null
C019421,EVENT_CD,,null
C026615,VPF_AMT,20000,25000
C026615,LEAVE_RULES,D,null
C026615,DA_AMT,,null
C026615,EVENT_DT,,null
C026615,EVENT_CD,,null
C001313,EPS_CD,0,4
C001313,COST_CENTER,,CWB0100000
C001313,LEAVE_RULES,S,null
C001313,DA_AMT,,null
C001313,EVENT_DT,,null
C001313,EVENT_CD,,null
C001300,EPS_CD,0,4
C001300,COST_CENTER,,CWZ1900000
C001300,LEAVE_RULES,S,null
C001300,DA_AMT,,null
C001300,EVENT_DT,,null
C001300,EVENT_CD,,null
C001308,EPS_CD,0,4
C001308,COST_CENTER,,CWK0501000
C001308,LEAVE_RULES,S,null
C001308,DA_AMT,,null
C001308,EVENT_DT,,null
C001308,EVENT_CD,,null
F293273,COST_CENTER,,CWD0970000
F293273,LEAVE_RULES,D,null
F293273,DA_AMT,,null
F293273,EVENT_DT,,null
F293273,EVENT_CD,,null
C032429,COST_CENTER,,CWI1801000
C032429,VPF_AMT,1000,1500
C032429,LEAVE_RULES,D,null
C032429,DA_AMT,,null
C032429,EVENT_DT,,null
C032429,EVENT_CD,,null
C003935,EPS_CD,1,4
C003935,COST_CENTER,,CWZ2400000
C003935,LEAVE_RULES,S,null
C003935,DA_AMT,,null
C003935,EVENT_DT,,null
C003935,EVENT_CD,,null
C003920,COST_CENTER,,CWD0970000
C003920,VPF_AMT,20000,25000
C003920,LEAVE_RULES,S,null
C003920,DA_AMT,,null
C003920,EVENT_DT,,null
C003920,EVENT_CD,,null
